continent,location,date,total_cases,new_cases,total_deaths,new_deaths,population
Africa,Algeria,2020-09-02,44833.0,339.0,1518.0,8.0,43851043.0
Africa,Algeria,2020-09-03,45158.0,325.0,1525.0,7.0,43851043.0
Africa,Algeria,2020-09-04,45469.0,311.0,1531.0,6.0,43851043.0
Africa,Algeria,2020-09-05,45773.0,304.0,1539.0,8.0,43851043.0
Africa,Algeria,2020-09-06,46071.0,298.0,1549.0,10.0,43851043.0
Africa,Algeria,2020-09-07,46364.0,293.0,1556.0,7.0,43851043.0
Africa,Algeria,2020-09-08,46653.0,289.0,1562.0,6.0,43851043.0
Africa,Algeria,2020-09-09,46938.0,285.0,1571.0,9.0,43851043.0
Africa,Algeria,2020-09-10,47216.0,278.0,1581.0,10.0,43851043.0
Africa,Algeria,2020-09-11,47488.0,272.0,1591.0,10.0,43851043.0
Africa,Algeria,2020-09-12,47752.0,264.0,1599.0,8.0,43851043.0
Africa,Algeria,2020-09-13,48007.0,255.0,1605.0,6.0,43851043.0
Africa,Algeria,2020-09-14,48254.0,247.0,1612.0,7.0,43851043.0
Africa,Algeria,2020-09-15,48496.0,242.0,1620.0,8.0,43851043.0
Africa,Algeria,2020-09-16,48734.0,238.0,1632.0,12.0,43851043.0
Africa,Algeria,2020-09-17,48966.0,232.0,1645.0,13.0,43851043.0
Africa,Algeria,2020-09-18,49194.0,228.0,1654.0,9.0,43851043.0
Africa,Algeria,2020-09-19,49413.0,219.0,1659.0,5.0,43851043.0
Africa,Algeria,2020-09-20,49623.0,210.0,1665.0,6.0,43851043.0
Africa,Algeria,2020-09-21,49826.0,203.0,1672.0,7.0,43851043.0
Africa,Algeria,2020-09-22,50023.0,197.0,1679.0,7.0,43851043.0
Africa,Algeria,2020-09-23,50214.0,191.0,1689.0,10.0,43851043.0
Africa,Algeria,2020-09-24,50400.0,186.0,1698.0,9.0,43851043.0
Africa,Algeria,2020-09-25,50579.0,179.0,1703.0,5.0,43851043.0
Africa,Algeria,2020-09-26,50754.0,175.0,1707.0,4.0,43851043.0
Africa,Algeria,2020-09-27,50914.0,160.0,1711.0,4.0,43851043.0
Africa,Algeria,2020-09-28,51067.0,153.0,1714.0,3.0,43851043.0
Africa,Algeria,2020-09-29,51213.0,146.0,1719.0,5.0,43851043.0
Africa,Algeria,2020-09-30,51368.0,155.0,1726.0,7.0,43851043.0
Africa,Algeria,2020-10-01,51530.0,162.0,1734.0,8.0,43851043.0
Africa,Algeria,2020-10-02,51690.0,160.0,1741.0,7.0,43851043.0
Africa,Algeria,2020-10-03,51847.0,157.0,1749.0,8.0,43851043.0
Africa,Algeria,2020-10-04,51995.0,148.0,1756.0,7.0,43851043.0
Africa,Algeria,2020-10-05,52136.0,141.0,1760.0,4.0,43851043.0
Africa,Algeria,2020-10-06,52270.0,134.0,1768.0,8.0,43851043.0
Africa,Algeria,2020-10-07,52399.0,129.0,1773.0,5.0,43851043.0
Europe,Andorra,2020-06-01,764.0,0.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-02,765.0,1.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-03,844.0,79.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-04,851.0,7.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-05,852.0,1.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-06,852.0,0.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-07,852.0,0.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-08,852.0,0.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-09,852.0,0.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-10,852.0,0.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-11,852.0,0.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-12,852.0,0.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-13,853.0,1.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-14,853.0,0.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-15,853.0,0.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-16,853.0,0.0,51.0,0.0,77265.0
Europe,Andorra,2020-06-17,854.0,1.0,52.0,1.0,77265.0
Europe,Andorra,2020-06-18,854.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-19,855.0,1.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-20,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-21,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-22,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-23,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-24,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-25,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-26,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-27,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-28,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-29,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-06-30,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-01,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-02,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-03,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-04,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-05,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-06,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-07,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-08,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-09,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-10,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-11,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-12,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-13,855.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-14,858.0,3.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-15,861.0,3.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-16,862.0,1.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-17,877.0,15.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-18,880.0,3.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-19,880.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-20,880.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-21,884.0,4.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-22,884.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-23,889.0,5.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-24,889.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-25,889.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-26,897.0,8.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-27,897.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-28,907.0,10.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-29,907.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-30,918.0,11.0,52.0,0.0,77265.0
Europe,Andorra,2020-07-31,922.0,4.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-01,925.0,3.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-02,925.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-03,925.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-04,937.0,12.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-05,939.0,2.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-06,939.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-07,944.0,5.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-08,955.0,11.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-09,956.0,1.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-10,956.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-11,963.0,7.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-12,963.0,0.0,52.0,0.0,77265.0
Europe,Andorra,2020-08-13,977.0,14.0,53.0,1.0,77265.0
Europe,Andorra,2020-08-14,981.0,4.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-15,989.0,8.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-16,989.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-17,989.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-18,1005.0,16.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-19,1005.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-20,1024.0,19.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-21,1024.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-22,1045.0,21.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-23,1045.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-24,1045.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-25,1060.0,15.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-26,1060.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-27,1098.0,38.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-28,1098.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-29,1124.0,26.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-30,1124.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-08-31,1124.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-01,1176.0,52.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-02,1184.0,8.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-03,1199.0,15.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-04,1199.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-05,1215.0,16.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-06,1215.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-07,1215.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-08,1261.0,46.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-09,1261.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-10,1301.0,40.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-11,1301.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-12,1344.0,43.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-13,1344.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-14,1344.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-15,1438.0,94.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-16,1438.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-17,1438.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-18,1483.0,45.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-19,1564.0,81.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-20,1564.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-21,1564.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-22,1681.0,117.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-23,1681.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-24,1753.0,72.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-25,1753.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-26,1836.0,83.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-27,1836.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-28,1836.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-29,1966.0,130.0,53.0,0.0,77265.0
Europe,Andorra,2020-09-30,1966.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-10-01,2050.0,84.0,53.0,0.0,77265.0
Europe,Andorra,2020-10-02,2050.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-10-03,2110.0,60.0,53.0,0.0,77265.0
Europe,Andorra,2020-10-04,2110.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-10-05,2110.0,0.0,53.0,0.0,77265.0
Europe,Andorra,2020-10-06,2370.0,260.0,53.0,0.0,77265.0
Europe,Andorra,2020-10-07,2370.0,0.0,53.0,0.0,77265.0
Africa,Angola,2020-06-01,86.0,2.0,4.0,0.0,32866268.0
Africa,Angola,2020-06-02,86.0,0.0,4.0,0.0,32866268.0
Africa,Angola,2020-06-03,86.0,0.0,4.0,0.0,32866268.0
Africa,Angola,2020-06-04,86.0,0.0,4.0,0.0,32866268.0
Africa,Angola,2020-06-05,86.0,0.0,4.0,0.0,32866268.0
Africa,Angola,2020-06-06,86.0,0.0,4.0,0.0,32866268.0
Africa,Angola,2020-06-07,86.0,0.0,4.0,0.0,32866268.0
Africa,Angola,2020-06-08,91.0,5.0,4.0,0.0,32866268.0
Africa,Angola,2020-06-09,92.0,1.0,4.0,0.0,32866268.0
Africa,Angola,2020-06-10,96.0,4.0,4.0,0.0,32866268.0
Africa,Angola,2020-06-11,113.0,17.0,4.0,0.0,32866268.0
Africa,Angola,2020-06-12,118.0,5.0,5.0,1.0,32866268.0
Africa,Angola,2020-06-13,130.0,12.0,5.0,0.0,32866268.0
Africa,Angola,2020-06-14,138.0,8.0,6.0,1.0,32866268.0
Africa,Angola,2020-06-15,140.0,2.0,6.0,0.0,32866268.0
Africa,Angola,2020-06-16,142.0,2.0,6.0,0.0,32866268.0
Africa,Angola,2020-06-17,142.0,0.0,6.0,0.0,32866268.0
Africa,Angola,2020-06-18,155.0,13.0,7.0,1.0,32866268.0
Africa,Angola,2020-06-19,155.0,0.0,7.0,0.0,32866268.0
Africa,Angola,2020-06-20,166.0,11.0,8.0,1.0,32866268.0
Africa,Angola,2020-06-21,172.0,6.0,8.0,0.0,32866268.0
Africa,Angola,2020-06-22,176.0,4.0,9.0,1.0,32866268.0
Africa,Angola,2020-06-23,183.0,7.0,9.0,0.0,32866268.0
Africa,Angola,2020-06-24,186.0,3.0,10.0,1.0,32866268.0
Africa,Angola,2020-06-25,189.0,3.0,10.0,0.0,32866268.0
Africa,Angola,2020-06-26,197.0,8.0,10.0,0.0,32866268.0
Africa,Angola,2020-06-27,212.0,15.0,10.0,0.0,32866268.0
Africa,Angola,2020-06-28,244.0,32.0,10.0,0.0,32866268.0
Africa,Angola,2020-06-29,267.0,23.0,11.0,1.0,32866268.0
Africa,Angola,2020-06-30,276.0,9.0,11.0,0.0,32866268.0
Africa,Angola,2020-07-01,284.0,8.0,13.0,2.0,32866268.0
Africa,Angola,2020-07-02,291.0,7.0,15.0,2.0,32866268.0
Africa,Angola,2020-07-03,315.0,24.0,17.0,2.0,32866268.0
Africa,Angola,2020-07-04,328.0,13.0,18.0,1.0,32866268.0
Africa,Angola,2020-07-05,346.0,18.0,19.0,1.0,32866268.0
Africa,Angola,2020-07-06,346.0,0.0,19.0,0.0,32866268.0
Africa,Angola,2020-07-07,353.0,7.0,19.0,0.0,32866268.0
Africa,Angola,2020-07-08,353.0,0.0,19.0,0.0,32866268.0
Africa,Angola,2020-07-09,386.0,33.0,21.0,2.0,32866268.0
Africa,Angola,2020-07-10,396.0,10.0,22.0,1.0,32866268.0
Africa,Angola,2020-07-11,458.0,62.0,23.0,1.0,32866268.0
Africa,Angola,2020-07-12,483.0,25.0,25.0,2.0,32866268.0
Africa,Angola,2020-07-13,506.0,23.0,26.0,1.0,32866268.0
Africa,Angola,2020-07-14,506.0,0.0,26.0,0.0,32866268.0
Africa,Angola,2020-07-15,525.0,19.0,26.0,0.0,32866268.0
Africa,Angola,2020-07-16,576.0,51.0,27.0,1.0,32866268.0
Africa,Angola,2020-07-17,607.0,31.0,28.0,1.0,32866268.0
Africa,Angola,2020-07-18,638.0,31.0,29.0,1.0,32866268.0
Africa,Angola,2020-07-19,687.0,49.0,29.0,0.0,32866268.0
Africa,Angola,2020-07-20,705.0,18.0,29.0,0.0,32866268.0
Africa,Angola,2020-07-21,749.0,44.0,29.0,0.0,32866268.0
Africa,Angola,2020-07-22,749.0,0.0,29.0,0.0,32866268.0
Africa,Angola,2020-07-23,779.0,30.0,30.0,1.0,32866268.0
Africa,Angola,2020-07-24,812.0,33.0,33.0,3.0,32866268.0
Africa,Angola,2020-07-25,851.0,39.0,33.0,0.0,32866268.0
Africa,Angola,2020-07-26,880.0,29.0,35.0,2.0,32866268.0
Africa,Angola,2020-07-27,930.0,50.0,40.0,5.0,32866268.0
Africa,Angola,2020-07-28,932.0,2.0,40.0,0.0,32866268.0
Africa,Angola,2020-07-29,950.0,18.0,41.0,1.0,32866268.0
Africa,Angola,2020-07-30,1000.0,50.0,47.0,6.0,32866268.0
Africa,Angola,2020-07-31,1078.0,78.0,48.0,1.0,32866268.0
Africa,Angola,2020-08-01,1109.0,31.0,51.0,3.0,32866268.0
Africa,Angola,2020-08-02,1114.0,5.0,52.0,1.0,32866268.0
Africa,Angola,2020-08-03,1148.0,34.0,52.0,0.0,32866268.0
Africa,Angola,2020-08-04,1164.0,16.0,54.0,2.0,32866268.0
Africa,Angola,2020-08-05,1164.0,0.0,54.0,0.0,32866268.0
Africa,Angola,2020-08-06,1344.0,180.0,59.0,5.0,32866268.0
Africa,Angola,2020-08-07,1395.0,51.0,62.0,3.0,32866268.0
Africa,Angola,2020-08-08,1483.0,88.0,64.0,2.0,32866268.0
Africa,Angola,2020-08-09,1483.0,0.0,64.0,0.0,32866268.0
Africa,Angola,2020-08-10,1572.0,89.0,70.0,6.0,32866268.0
Africa,Angola,2020-08-11,1672.0,100.0,75.0,5.0,32866268.0
Africa,Angola,2020-08-12,1679.0,7.0,78.0,3.0,32866268.0
Africa,Angola,2020-08-13,1735.0,56.0,80.0,2.0,32866268.0
Africa,Angola,2020-08-14,1762.0,27.0,80.0,0.0,32866268.0
Africa,Angola,2020-08-15,1815.0,53.0,83.0,3.0,32866268.0
Africa,Angola,2020-08-16,1852.0,37.0,86.0,3.0,32866268.0
Africa,Angola,2020-08-17,1879.0,27.0,86.0,0.0,32866268.0
Africa,Angola,2020-08-18,1906.0,27.0,88.0,2.0,32866268.0
Africa,Angola,2020-08-19,1966.0,60.0,90.0,2.0,32866268.0
Africa,Angola,2020-08-20,1966.0,0.0,90.0,0.0,32866268.0
Africa,Angola,2020-08-21,2015.0,49.0,92.0,2.0,32866268.0
Africa,Angola,2020-08-22,2044.0,29.0,93.0,1.0,32866268.0
Africa,Angola,2020-08-23,2068.0,24.0,94.0,1.0,32866268.0
Africa,Angola,2020-08-24,2171.0,103.0,96.0,2.0,32866268.0
Africa,Angola,2020-08-25,2222.0,51.0,100.0,4.0,32866268.0
Africa,Angola,2020-08-26,2283.0,61.0,102.0,2.0,32866268.0
Africa,Angola,2020-08-27,2332.0,49.0,103.0,1.0,32866268.0
Africa,Angola,2020-08-28,2415.0,83.0,105.0,2.0,32866268.0
Africa,Angola,2020-08-29,2471.0,56.0,106.0,1.0,32866268.0
Africa,Angola,2020-08-30,2551.0,80.0,107.0,1.0,32866268.0
Africa,Angola,2020-08-31,2624.0,73.0,107.0,0.0,32866268.0
Africa,Angola,2020-09-01,2624.0,0.0,107.0,0.0,32866268.0
Africa,Angola,2020-09-02,2654.0,30.0,108.0,1.0,32866268.0
Africa,Angola,2020-09-03,2729.0,75.0,109.0,1.0,32866268.0
Africa,Angola,2020-09-04,2777.0,48.0,112.0,3.0,32866268.0
Africa,Angola,2020-09-05,2805.0,28.0,113.0,1.0,32866268.0
Africa,Angola,2020-09-06,2876.0,71.0,115.0,2.0,32866268.0
Africa,Angola,2020-09-07,2935.0,59.0,117.0,2.0,32866268.0
Africa,Angola,2020-09-08,2965.0,30.0,117.0,0.0,32866268.0
Africa,Angola,2020-09-09,2981.0,16.0,120.0,3.0,32866268.0
Africa,Angola,2020-09-10,3033.0,52.0,124.0,4.0,32866268.0
Africa,Angola,2020-09-11,3092.0,59.0,126.0,2.0,32866268.0
Africa,Angola,2020-09-12,3217.0,125.0,130.0,4.0,32866268.0
Africa,Angola,2020-09-13,3279.0,62.0,131.0,1.0,32866268.0
Africa,Angola,2020-09-14,3335.0,56.0,132.0,1.0,32866268.0
Africa,Angola,2020-09-15,3388.0,53.0,134.0,2.0,32866268.0
Africa,Angola,2020-09-16,3439.0,51.0,134.0,0.0,32866268.0
Africa,Angola,2020-09-17,3569.0,130.0,139.0,5.0,32866268.0
Africa,Angola,2020-09-18,3749.0,180.0,144.0,5.0,32866268.0
Africa,Angola,2020-09-19,3789.0,40.0,144.0,0.0,32866268.0
Africa,Angola,2020-09-20,3901.0,112.0,144.0,0.0,32866268.0
Africa,Angola,2020-09-21,3991.0,90.0,152.0,8.0,32866268.0
Africa,Angola,2020-09-22,4117.0,126.0,154.0,2.0,32866268.0
Africa,Angola,2020-09-23,4236.0,119.0,155.0,1.0,32866268.0
Africa,Angola,2020-09-24,4236.0,0.0,155.0,0.0,32866268.0
Africa,Angola,2020-09-25,4363.0,127.0,159.0,4.0,32866268.0
Africa,Angola,2020-09-26,4475.0,112.0,162.0,3.0,32866268.0
Africa,Angola,2020-09-27,4590.0,115.0,167.0,5.0,32866268.0
Africa,Angola,2020-09-28,4672.0,82.0,171.0,4.0,32866268.0
Africa,Angola,2020-09-29,4797.0,125.0,176.0,5.0,32866268.0
Africa,Angola,2020-09-30,4905.0,108.0,179.0,3.0,32866268.0
Africa,Angola,2020-10-01,4972.0,67.0,182.0,3.0,32866268.0
Africa,Angola,2020-10-02,4972.0,0.0,183.0,1.0,32866268.0
Africa,Angola,2020-10-03,5114.0,142.0,185.0,2.0,32866268.0
Africa,Angola,2020-10-04,5211.0,97.0,189.0,4.0,32866268.0
Africa,Angola,2020-10-05,5370.0,159.0,193.0,4.0,32866268.0
Africa,Angola,2020-10-06,5370.0,0.0,193.0,0.0,32866268.0
Africa,Angola,2020-10-07,5725.0,355.0,211.0,18.0,32866268.0
North America,Anguilla,2020-06-01,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-02,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-03,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-04,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-05,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-06,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-07,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-08,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-09,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-10,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-11,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-12,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-13,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-14,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-15,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-16,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-17,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-18,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-19,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-20,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-21,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-22,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-23,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-24,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-25,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-26,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-27,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-28,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-29,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-06-30,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-01,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-02,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-03,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-04,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-05,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-06,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-07,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-08,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-09,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-10,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-11,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-12,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-13,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-14,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-15,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-16,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-17,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-18,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-19,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-20,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-21,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-22,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-23,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-24,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-25,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-26,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-27,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-28,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-29,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-30,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-07-31,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-01,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-02,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-03,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-04,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-05,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-06,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-07,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-08,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-09,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-10,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-11,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-12,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-13,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-14,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-15,3.0,0.0,0.0,0.0,15002.0
North America,Anguilla,2020-08-16,3.0,0.0,0.0,0.0,15002.0
